date,code,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2024-11-05,sh.600519,1428.4408600000,1463.4098343000,1424.7398995900,1462.7512674100,4564047,7134443463.8500,0.363300,1.859600,2
2024-11-06,sh.600519,1460.9054250000,1473.8819754100,1448.1236619800,1457.1951890000,3763143,5916917616.4500,0.299600,-0.379800,2
2024-11-07,sh.600519,1449.2738351400,1533.7188065000,1449.1254257000,1529.6746492600,7473872,12074951756.9900,0.595000,4.973900,2
2024-11-08,sh.600519,1540.5734675100,1546.3428844900,1485.0312345900,1493.3421632300,6077120,9885645907.1300,0.483800,-2.375200,2
2024-11-11,sh.600519,1474.8188100000,1493.3236120500,1453.6611892100,1482.2485575900,4385365,6957095385.2700,0.349100,-0.742900,2
2024-11-12,sh.600519,1473.8912510000,1505.4282570000,1459.9314880500,1462.9460548000,4922266,7844798676.3400,0.391800,-1.302200,2
2024-11-13,sh.600519,1454.4125120000,1471.7207629400,1448.1793155200,1464.1518815000,2912526,4594445032.4600,0.231900,0.082400,2
2024-11-14,sh.600519,1456.2676300000,1478.9464475500,1452.2327483500,1459.7923542000,2924814,4617144097.2000,0.232800,-0.297800,2
2024-11-15,sh.600519,1455.3400710000,1469.0679442000,1440.4991270000,1446.0644810000,3376112,5295326891.8500,0.268800,-0.940400,2
2024-11-18,sh.600519,1448.8471580000,1461.8237084100,1442.3542450000,1446.0644810000,2709219,4237197498.8000,0.215700,0.000000,2
2024-11-19,sh.600519,1451.6298350000,1455.6832678300,1414.5274750000,1430.2217732800,3326643,5138831154.7000,0.264800,-1.095600,2
2024-11-20,sh.600519,1431.2235370000,1441.3988592300,1420.3710967000,1432.9024187900,2134455,3292675256.9200,0.169900,0.187400,2
2024-11-21,sh.600519,1432.0305133300,1436.7796154100,1421.0203880000,1433.1992376700,1826179,2810933514.7200,0.145400,0.020700,2
2024-11-22,sh.600519,1429.5075528500,1435.6479934300,1398.5920113800,1398.5920113800,3343611,5107288992.2500,0.266200,-2.414700,2
2024-11-25,sh.600519,1401.5416490000,1421.0203880000,1388.2497285300,1390.0120906300,3318556,5011136233.9400,0.264200,-0.613500,2
2024-11-26,sh.600519,1390.0120906300,1408.8508139200,1381.0240439200,1399.6865310000,2574479,3876885983.6000,0.204900,0.696000,2
2024-11-27,sh.600519,1399.6865310000,1411.8839318500,1395.9762950000,1409.0084989500,2593417,3927607771.6400,0.206400,0.666000,2
2024-11-28,sh.600519,1411.7447980000,1414.5181994100,1393.1936180000,1408.0345620000,2395203,3627662381.9700,0.190700,-0.069100,2
2024-11-29,sh.600519,1407.1070030000,1442.3542450000,1403.5915543900,1415.2138686600,3608810,5534035503.3800,0.287300,0.509900,2
2024-12-02,sh.600519,1415.4550340000,1419.1559944100,1405.3446409000,1414.5274750000,2681954,4086609951.5700,0.213500,-0.048500,2
2024-12-03,sh.600519,1413.5999160000,1418.1449551000,1406.2536487200,1416.1414276600,2480662,3777197199.4600,0.197500,0.114100,2
2024-12-04,sh.600519,1409.9546091300,1413.2845459400,1400.6140900000,1409.8896800000,2392389,3626565543.5600,0.190400,-0.441500,2
2024-12-05,sh.600519,1401.4117907400,1407.9047037400,1400.6140900000,1401.5416490000,1614147,2441318386.6400,0.128500,-0.592100,2
2024-12-06,sh.600519,1403.3967670000,1427.4205451000,1398.8239011300,1410.8265145900,3203969,4883148600.2500,0.255100,0.662500,2
2024-12-09,sh.600519,1411.7633491800,1418.9055534800,1403.5822788000,1408.7766092000,1979986,3008173585.8900,0.157600,-0.145300,2
2024-12-10,sh.600519,1456.2676300000,1465.2927790700,1433.2456156200,1434.5534738100,6031210,9421340719.3700,0.480100,1.829700,2
2024-12-11,sh.600519,1428.4408600000,1442.3542450000,1420.0742778200,1424.3596004000,2967112,4569662604.0700,0.236200,-0.710600,2
2024-12-12,sh.600519,1421.0389391800,1452.5573940000,1418.2377110000,1452.3718822000,4193652,6510547810.4100,0.333800,1.966700,2
2024-12-13,sh.600519,1437.7257255900,1442.3449694100,1408.8508139200,1408.9621210000,4951197,7580908314.9200,0.394100,-2.988900,2
2024-12-16,sh.600519,1410.8172390000,1418.2377110000,1401.2726568900,1416.5681048000,3253710,4945298799.4200,0.259000,0.539800,2
2024-12-17,sh.600519,1415.4457584100,1455.3400710000,1410.8265145900,1445.1369220000,5417163,8398945449.1100,0.431200,2.016800,2
2024-12-18,sh.600519,1445.1090952300,1462.7605430000,1435.0265289000,1457.6589685000,4116226,6440801970.6400,0.327700,0.866500,2
2024-12-19,sh.600519,1451.7596932600,1454.3475828700,1438.0225444700,1438.6532845900,2480932,3862602664.9600,0.197500,-1.303800,2
2024-12-20,sh.600519,1442.4209211900,1452.4727334000,1431.9546012600,1433.8198860000,2815774,4307425534.8900,0.224200,-0.335900,2
2024-12-23,sh.600519,1434.7619490000,1448.8928940000,1429.1095710000,1438.0120663500,2160269,3300971423.7100,0.172000,0.292400,2
2024-12-24,sh.600519,1436.6460750000,1454.5452720000,1433.4336401700,1449.6653856600,2210492,3394160299.0100,0.176000,0.810400,2
2024-12-25,sh.600519,1449.6465444000,1449.6465444000,1437.6823443000,1441.3563900000,1712339,2621061878.2700,0.136300,-0.573200,2
2024-12-26,sh.600519,1445.1246420000,1449.6277031400,1434.7619490000,1439.2744307700,1828651,2798840002.8300,0.145600,-0.144400,2
2024-12-27,sh.600519,1440.3201207000,1447.0087680000,1431.4647285000,1440.3860651100,2075932,3170191444.5700,0.165300,0.077200,2
2024-12-30,sh.600519,1445.0963801100,1454.5075894800,1436.6460750000,1436.6460750000,2512982,3849542646.3600,0.200000,-0.259700,2
2024-12-31,sh.600519,1437.0229002000,1455.4873350000,1433.8293066300,1435.7040120000,3935445,6033540366.2200,0.313300,-0.065600,2
2025-01-02,sh.600519,1435.7040120000,1436.1656228700,1394.2532400000,1401.7897440000,5002870,7490883773.1900,0.398300,-2.362200,2
2025-01-03,sh.600519,1407.9131535000,1408.3747643700,1382.0158416300,1389.5429250000,3262836,4836610288.1900,0.259700,-0.873700,2
2025-01-06,sh.600519,1368.8175390000,1377.9178675800,1349.7878664000,1356.5707200000,4425512,6392479711.6000,0.352300,-2.372900,2
2025-01-07,sh.600519,1360.9607335800,1367.7718490700,1355.6286570000,1356.7591326000,2422118,3494634226.6600,0.192800,0.013900,2
2025-01-08,sh.600519,1356.5707200000,1367.7059046600,1344.0035995800,1358.9258775000,3525821,5071821245.9500,0.280700,0.159700,2
2025-01-09,sh.600519,1365.0398663700,1379.7266285400,1349.9574377400,1360.3389720000,2970565,4295852735.9100,0.236500,0.104000,2
2025-01-10,sh.600519,1363.2593673000,1367.8283728500,1352.8024680000,1352.8024680000,2187195,3154677597.8400,0.174100,-0.554000,2
2025-01-13,sh.600519,1342.4397750000,1360.7534797200,1339.6230066300,1360.3201307400,2108251,3030806869.6600,0.167800,0.555700,2
2025-01-14,sh.600519,1361.2339318500,1393.0097168400,1358.4548460000,1387.1877675000,3095657,4535651503.6400,0.246400,1.975100,2
2025-01-15,sh.600519,1382.0064210000,1389.1660998000,1375.4214006300,1386.0290300100,1839934,2701518711.8100,0.146500,-0.083500,2
2025-01-16,sh.600519,1388.6008620000,1396.7591275800,1358.4548460000,1362.5810819400,2634213,3840411436.7900,0.209700,-1.691700,2
2025-01-17,sh.600519,1362.5905025700,1376.3540430000,1362.5810819400,1370.4661492500,1830894,2663227308.9700,0.145700,0.578700,2
2025-01-20,sh.600519,1376.3540430000,1403.4760367700,1375.4119800000,1389.3545124000,3140975,4647626350.5300,0.250000,1.378200,2
2025-01-21,sh.600519,1395.1953030000,1396.1373660000,1380.1222950000,1383.0897934500,1685604,2481821228.8200,0.134200,-0.450900,2
2025-01-22,sh.600519,1378.4925260100,1382.9013808500,1354.6865940000,1357.5127830000,2829384,4088101682.4000,0.225200,-1.849300,2
2025-01-23,sh.600519,1365.9630881100,1382.9484840000,1354.6865940000,1359.3969090000,2712504,3932700849.5000,0.215900,0.138800,2
2025-01-24,sh.600519,1358.4548460000,1363.9093907700,1347.4421295300,1352.8024680000,3136034,4515322685.2100,0.249600,-0.485100,2
2025-01-27,sh.600519,1353.7445310000,1360.3107101100,1344.3427422600,1351.8509843700,2935646,4213534543.1600,0.233700,-0.070300,2
2025-02-05,sh.600519,1356.5707200000,1359.3969090000,1320.9701592300,1322.4680394000,4075652,5753730033.6700,0.324400,-2.173500,2
2025-02-06,sh.600519,1318.8976206300,1339.6041653700,1318.8976206300,1330.9842889200,2735582,3859568162.5200,0.217800,0.644000,2
2025-02-07,sh.600519,1331.7756218400,1359.0954488400,1322.1006348300,1352.8024680000,3724207,5310850624.0700,0.296500,1.639300,2
2025-02-10,sh.600519,1354.6865940000,1356.5707200000,1344.4086866700,1348.5726051300,2083979,2988101755.5900,0.165900,-0.312700,2
2025-02-11,sh.600519,1351.8133018500,1352.7647854800,1333.8670017000,1335.8453340000,2357283,3348668866.9700,0.187700,-0.943800,2
2025-02-12,sh.600519,1335.8453340000,1361.2810350000,1334.7902234400,1359.3969090000,2547579,3644170476.8800,0.202800,1.763000,2
2025-02-13,sh.600519,1359.4157502600,1389.7784407500,1351.3987941300,1380.1788187800,4338536,6335985851.4800,0.345400,1.528800,2
2025-02-14,sh.600519,1380.1788187800,1391.4270510000,1373.7351078600,1389.5429250000,2709992,3978694098.4200,0.215700,0.678500,2
2025-02-17,sh.600519,1395.1953030000,1408.3653437400,1382.1006273000,1386.3587520600,3247059,4804663813.4400,0.258500,-0.229200,2
2025-02-18,sh.600519,1384.8326100000,1406.4906383700,1377.3714710400,1389.5429250000,2779992,4113845397.1300,0.221300,0.229700,2
2025-02-19,sh.600519,1389.5900281500,1407.8566297200,1380.0280887000,1404.6159330000,3239331,4803378440.6600,0.257900,1.084700,2
2025-02-20,sh.600519,1397.0794290000,1405.5297341100,1388.0262035700,1388.6008620000,2374973,3513552983.9800,0.189100,-1.140200,2
2025-02-21,sh.600519,1394.2532400000,1410.0139539900,1387.6682196300,1401.9875772300,3641783,5418169587.3500,0.289900,0.964000,2
2025-02-24,sh.600519,1401.7897440000,1412.6423097600,1388.6008620000,1393.3771214100,3474373,5157907321.5700,0.276600,-0.614200,2
2025-02-25,sh.600519,1384.8420306300,1388.0262035700,1367.8754760000,1369.7596020000,2838743,4142814458.8000,0.226000,-1.695000,2
2025-02-26,sh.600519,1371.1255933500,1380.0846124800,1361.2810350000,1375.4214006300,2636609,3835949041.2300,0.209900,0.413300,2
2025-02-27,sh.600519,1375.4308212600,1403.5796637000,1369.7596020000,1399.4911102800,4976217,7368002361.1100,0.396100,1.750000,2
2025-02-28,sh.600519,1399.4345865000,1439.8302479400,1396.1373660000,1413.8387297700,5612895,8475738166.4600,0.446800,1.025200,2
2025-03-03,sh.600519,1415.5438638000,1432.8684023700,1395.6663345000,1400.8665222600,3159566,4736679902.8300,0.251500,-0.917500,2
2025-03-04,sh.600519,1398.9635550000,1399.9056180000,1380.3201282300,1384.9362369300,2521121,3710675863.1500,0.200700,-1.137200,2
2025-03-05,sh.600519,1386.7167360000,1388.6008620000,1375.5061863000,1381.4129213100,2460522,3606932151.5900,0.195900,-0.254400,2
2025-03-06,sh.600519,1388.6008620000,1422.7035426000,1386.7921010400,1418.7280367400,4216764,6297117400.0800,0.335700,2.701200,2
2025-03-07,sh.600519,1415.9206890000,1439.8114066800,1415.9206890000,1432.8778230000,3799135,5760608729.1900,0.302400,0.997400,2
2025-03-10,sh.600519,1431.7567680300,1438.4171534400,1418.8787668200,1434.6677427000,3136907,4758789259.6800,0.249700,0.124900,2
2025-03-11,sh.600519,1429.1095710000,1458.9541268400,1424.3992560000,1458.9541268400,3977560,6094007854.0900,0.316600,1.692800,2
2025-03-12,sh.600519,1457.3337784800,1459.8961898400,1437.9178600500,1453.2075425400,2960396,4552923644.1300,0.235700,-0.393900,2
2025-03-13,sh.600519,1454.5452720000,1465.3789965000,1442.1854054400,1448.6762195100,2572439,3966369271.4100,0.204800,-0.311800,2
2025-03-14,sh.600519,1457.9932225800,1533.6879846300,1451.7190830000,1533.6879846300,9291315,14882842708.4300,0.739600,5.868200,2
2025-03-17,sh.600519,1560.9983910000,1561.9310333700,1532.6234534400,1542.9673051800,5468913,8985138902.3600,0.435400,0.605000,2
2025-03-18,sh.600519,1549.7313175200,1556.2880760000,1527.7435671000,1529.9103120000,3161345,5153210436.2700,0.251700,-0.846200,2
2025-03-19,sh.600519,1530.1835102700,1552.5198240000,1528.9682490000,1540.9418697300,2738955,4477128769.8500,0.218000,0.721100,2
2025-03-20,sh.600519,1540.9418697300,1542.7223688000,1502.6564294100,1511.0690520000,3673677,5903879207.4300,0.292400,-1.938600,2
2025-03-21,sh.600519,1506.3587370000,1518.7939686000,1477.9366962900,1482.5716462500,3361430,5324973190.2700,0.267600,-1.885900,2
2025-03-24,sh.600519,1479.0389100000,1497.5598685800,1471.8603899400,1491.2857290000,2556585,4032223481.5700,0.203500,0.587800,2
2025-03-25,sh.600519,1495.9960440000,1500.5179464000,1475.8924195800,1484.2202565000,1767438,2783286813.0000,0.140700,-0.473800,2
2025-03-26,sh.600519,1481.6484245100,1490.8900625400,1479.9809730000,1484.6912880000,1432356,2257639750.2200,0.114000,0.031700,2
2025-03-27,sh.600519,1484.6912880000,1505.6521897500,1482.2230829400,1496.9381070000,1795563,2848889209.9400,0.142900,0.824900,2
2025-03-28,sh.600519,1498.7562885900,1500.7063590000,1484.6912880000,1493.3676882300,1622789,2569470015.4600,0.129200,-0.238500,2
2025-03-31,sh.600519,1489.3827617400,1495.0162984800,1469.6748037800,1470.5603430000,2108494,3311857714.3100,0.167800,-1.527200,2
2025-04-01,sh.600519,1473.3865320000,1478.9352830700,1462.2796092300,1465.8688692600,1855644,2893739955.2000,0.147700,-0.319000,2
2025-04-02,sh.600519,1467.7341540000,1476.9663714000,1455.9583665000,1459.2744282600,2167401,3371883024.1700,0.172500,-0.449900,2
2025-04-03,sh.600519,1441.3563900000,1494.1119180000,1440.4237476300,1477.9837994400,3548050,5557442051.9200,0.282400,1.282100,2
2025-04-07,sh.600519,1431.9451806300,1447.8095215500,1377.2961060000,1413.0945000000,10195267,15314738234.9200,0.811600,-4.390400,2
2025-04-08,sh.600519,1425.3413190000,1455.4873350000,1408.3841850000,1455.4873350000,7387649,11226977557.2500,0.588100,3.000000,2
2025-04-09,sh.600519,1436.6649162600,1466.6036784000,1432.4538946500,1451.7567655200,5563004,8562928224.6500,0.442800,-0.256300,2
2025-04-10,sh.600519,1461.1302923700,1464.9079650000,1439.4722640000,1459.2555870000,3862021,5963650790.9600,0.307400,0.516500,2
2025-04-11,sh.600519,1488.4312781100,1488.4312781100,1455.4873350000,1478.0780057400,3263423,5087359923.8200,0.259800,1.289900,2
2025-04-14,sh.600519,1470.5320811100,1475.2706580000,1461.6390063900,1462.0723553700,2171144,3379425640.3800,0.172800,-1.082900,2
2025-04-15,sh.600519,1462.0817760000,1474.3285950000,1455.4873350000,1467.7341540000,2148928,3339942729.1000,0.171100,0.387200,2
2025-04-16,sh.600519,1462.0817760000,1484.6912880000,1447.9508310000,1468.8363677100,3115605,4834880595.7800,0.248000,0.075100,2
2025-04-17,sh.600519,1463.9659020000,1485.1623195000,1460.1882293700,1479.0389100000,2384605,3733924973.3700,0.189800,0.694600,2
2025-04-18,sh.600519,1475.2706580000,1483.7492250000,1465.8500280000,1475.2141342200,2029848,3179974340.2100,0.161600,-0.258600,2
2025-04-21,sh.600519,1474.7996265000,1474.7996265000,1461.1397130000,1461.1397130000,1805703,2808158177.4400,0.143700,-0.954100,2
2025-04-22,sh.600519,1460.1976500000,1466.1326469000,1453.8010422300,1459.0671744000,1843214,2857525967.3000,0.146700,-0.141800,2
2025-04-23,sh.600519,1468.6762170000,1468.8834708600,1455.4873350000,1462.0817760000,1866876,2895468891.8400,0.148600,0.206600,2
2025-04-24,sh.600519,1462.0817760000,1470.2588828400,1459.2367457400,1462.3172917500,1487181,2313372072.0300,0.118400,0.016100,2
2025-04-25,sh.600519,1466.8862973000,1470.7487556000,1460.1976500000,1460.1976500000,1476490,2295029705.2700,0.117500,-0.145000,2
2025-04-28,sh.600519,1462.0817760000,1464.9079650000,1456.9946358000,1460.1976500000,1465972,2274252465.4800,0.116700,0.000000,2
2025-04-29,sh.600519,1460.1976500000,1462.5904900200,1443.2593572600,1454.5452720000,1892180,2917422937.8100,0.150600,-0.387100,2
2025-04-30,sh.600519,1460.1882293700,1475.8924195800,1456.7120169000,1457.3714610000,2575425,4005439429.4500,0.205000,0.194300,2
2025-05-06,sh.600519,1468.6762170000,1468.6762170000,1454.8561527900,1460.3860626000,1830026,2838614214.6900,0.145700,0.206900,2
2025-05-07,sh.600519,1479.0389100000,1479.0389100000,1460.3860626000,1464.9079650000,2746221,4275142568.6500,0.218600,0.309600,2
2025-05-08,sh.600519,1463.0238390000,1500.4991051400,1460.0374992900,1486.7544059700,3348106,5265446443.7700,0.266500,1.491300,2
2025-05-09,sh.600519,1487.5080563700,1504.8985393500,1483.7963281500,1498.9918043400,2367190,3757574546.1700,0.188400,0.823100,2
2025-05-12,sh.600519,1505.4166740000,1525.1340525900,1504.1072064300,1511.5400835000,2473533,3967785800.2800,0.196900,0.837100,2
2025-05-13,sh.600519,1515.7040019600,1515.7040019600,1493.2734819300,1498.1627889000,2125829,3386617847.8100,0.169200,-0.885000,2
2025-05-14,sh.600519,1497.8801700000,1549.6936350000,1496.1656153400,1540.2635843700,3946012,6394735058.0500,0.314100,2.810200,2
2025-05-15,sh.600519,1540.0845924000,1548.3653261700,1530.0327801900,1537.4562366300,2473285,4043402636.0000,0.196900,-0.182300,2
2025-05-16,sh.600519,1539.3215213700,1542.1477103700,1520.6121501900,1520.6121501900,2293522,3714508659.1900,0.182600,-1.095600,2
2025-05-19,sh.600519,1503.5325480000,1507.3008000000,1482.6941144400,1487.4986357400,3806283,6021950009.8600,0.303000,-2.177600,2
2025-05-20,sh.600519,1488.4595400000,1502.4020724000,1483.8434313000,1494.1119180000,1952153,3095742637.1100,0.155400,0.444600,2
2025-05-21,sh.600519,1493.1698550000,1503.4760242200,1489.3733411100,1489.3733411100,1979464,3143941416.0600,0.157600,-0.317200,2
2025-05-22,sh.600519,1489.3921823700,1493.1604343700,1479.1331163000,1488.4595400000,1509024,2381236585.5100,0.120100,-0.061400,2
2025-05-23,sh.600519,1483.9376376000,1495.9018377000,1480.6027345800,1481.4882738000,2153700,3399424961.4000,0.171400,-0.468400,2
2025-05-26,sh.600519,1479.0389100000,1483.4006616900,1455.4873350000,1460.6686815000,2708653,4212944430.4800,0.215600,-1.405300,2
2025-05-27,sh.600519,1461.1397130000,1468.2993918000,1454.0836611300,1454.4510657000,1775213,2748945675.4700,0.141300,-0.425700,2
2025-05-28,sh.600519,1454.5358513700,1456.8627469800,1444.1825790000,1447.9508310000,1626568,2504624605.1200,0.129500,-0.446900,2
2025-05-29,sh.600519,1450.7770200000,1464.9079650000,1443.2405160000,1450.7770200000,2185958,3375465796.0200,0.174000,0.195200,2
2025-05-30,sh.600519,1450.9183294500,1455.4873350000,1427.4515401200,1433.8198860000,3123918,4764875946.7400,0.248700,-1.168800,2
2025-06-03,sh.600519,1420.6404246300,1430.9936970000,1417.8236562600,1421.5730670000,2897918,4377892798.9000,0.230700,-0.854100,2
2025-06-04,sh.600519,1422.9861615000,1434.7619490000,1421.7803208600,1422.4774474800,2300809,3480363796.5600,0.183200,0.063600,2
2025-06-05,sh.600519,1426.2833820000,1428.1675080000,1415.1670386000,1426.2833820000,2321366,3504925523.8900,0.184800,0.267600,2
2025-06-06,sh.600519,1426.0949694000,1430.9654351100,1415.9206890000,1419.1142825700,2502307,3777727616.0700,0.199200,-0.502600,2
2025-06-09,sh.600519,1417.8236562600,1421.2904481000,1399.6041578400,1400.0092449300,4495867,6723839137.5800,0.357900,-1.346300,2
2025-06-10,sh.600519,1399.9056180000,1405.5579960000,1389.3545124000,1389.5523456300,3049220,4511934584.0400,0.242700,-0.746900,2
2025-06-11,sh.600519,1391.2386384000,1407.4421220000,1390.5791943000,1394.2532400000,3089282,4585522755.1400,0.245900,0.338300,2
2025-06-12,sh.600519,1394.2532400000,1397.8990238100,1369.8538083000,1374.4699170000,4990361,7306800799.6800,0.397300,-1.418900,2
2025-06-13,sh.600519,1360.7252178300,1365.9630881100,1342.4962987800,1344.2767978500,5911325,8466515559.4100,0.470600,-2.196700,2
2025-06-16,sh.600519,1320.0186756000,1342.4774575200,1319.9998343400,1339.8867842700,4288787,6060448437.6400,0.341400,-0.326600,2
2025-06-17,sh.600519,1337.7294600000,1344.3239010000,1330.3625273400,1344.3239010000,2723151,3868364671.4000,0.216800,0.331200,2
2025-06-18,sh.600519,1356.5707200000,1359.8114167200,1338.6809436300,1342.4397750000,3076099,4404131363.5700,0.244900,-0.140200,2
2025-06-19,sh.600519,1343.3818380000,1350.6074612100,1335.0728423400,1343.3818380000,2450072,3490268567.6400,0.195000,0.070200,2
2025-06-20,sh.600519,1341.1020455400,1357.6446718200,1337.9178726000,1345.8877255800,3481581,4990683314.3100,0.277200,0.186500,2
2025-06-23,sh.600519,1337.7294600000,1349.9762790000,1323.7680863400,1337.7294600000,2672331,3794012342.5900,0.212700,-0.606200,2
2025-06-24,sh.600519,1340.8853710500,1367.5740158400,1340.8853710500,1353.9329436000,3631151,5229183514.1200,0.289100,1.211300,2
2025-06-25,sh.600519,1355.7322839300,1365.2376996000,1338.2099121300,1352.6705791800,4105007,5869292227.3600,0.326800,-0.093200,2
2025-06-26,sh.600519,1359.1457050000,1371.6325560000,1354.4199121600,1363.9483400000,3486025,4955829982.0800,0.277500,0.833700,2
2025-06-27,sh.600519,1363.9579452700,1366.8299210000,1347.7058284300,1347.7058284300,3824973,5404312674.7800,0.304500,-1.190800,2
2025-06-30,sh.600519,1348.0996445000,1357.4455722100,1346.6588540000,1353.8820170400,3045730,4287373690.9000,0.242500,0.458300,2
2025-07-01,sh.600519,1353.3825430000,1356.2064923800,1347.9171443700,1349.6364877000,1987819,2794423202.6600,0.158200,-0.313600,2
2025-07-02,sh.600519,1353.8628065000,1358.9535996000,1344.7378000000,1353.9588592000,2621825,3689246315.8700,0.208700,0.320300,2
2025-07-03,sh.600519,1356.2641240000,1366.5321576300,1352.4220160000,1359.7220212000,2441267,3456733002.1900,0.194300,0.425700,2
2025-07-04,sh.600519,1359.8180739000,1375.3690060300,1354.3526752700,1366.0807099400,2876691,4086547267.7100,0.229000,0.467600,2
2025-07-07,sh.600519,1366.1383415600,1367.3101845000,1354.3526752700,1355.0154389000,2385467,3370562659.3100,0.189900,-0.810000,2
2025-07-08,sh.600519,1355.0250441700,1363.9483400000,1355.0154389000,1360.2118899700,1867370,2643302690.7400,0.148700,0.383500,2
2025-07-09,sh.600519,1359.1457050000,1373.5247941900,1358.3484675900,1362.8725497600,2774532,3950810723.3600,0.220900,0.195600,2
2025-07-10,sh.600519,1362.9589971900,1379.4896668600,1354.7272808000,1370.1917655000,3872503,5503329754.2200,0.308300,0.537000,2
2025-07-11,sh.600519,1366.9836053200,1400.4483660000,1366.9836053200,1370.6720290000,5724335,8239010389.7700,0.455700,0.035100,2
2025-07-14,sh.600519,1373.5536100000,1378.3370344600,1365.4851832000,1367.4062372000,2778094,3961736006.3600,0.221200,-0.238300,2
2025-07-15,sh.600519,1364.8896564600,1366.7626841100,1352.7293846400,1355.3035970000,3540578,5005150164.6100,0.281800,-0.885100,2
2025-07-16,sh.600519,1354.3526752700,1361.5374172300,1354.2950436500,1355.3324128100,2128605,3006882578.8600,0.169400,0.002100,2
2025-07-17,sh.600519,1358.1659674600,1366.8395262700,1357.1093877600,1360.4424164500,2310554,3273100406.1900,0.183900,0.377000,2
2025-07-18,sh.600519,1363.9483400000,1381.0553258700,1360.4712322600,1380.2772990000,4182341,5984949774.2100,0.332900,1.458000,2
2025-07-21,sh.600519,1380.2676937300,1389.6904636000,1378.3562450000,1386.0404610000,2620331,3779891828.9900,0.208600,0.417500,2
2025-07-22,sh.600519,1387.0009880000,1408.7088982000,1383.8120383600,1407.1528444600,4211898,6127636851.0400,0.335300,1.523200,2
2025-07-23,sh.600519,1411.0141630000,1435.9878650000,1410.9661366500,1417.2575885000,4504484,6676301461.9700,0.358600,0.718100,2
2025-07-24,sh.600519,1417.7378520000,1439.8299730000,1416.7773250000,1432.6260205000,3880364,5786337377.3600,0.308900,1.084400,2
2025-07-25,sh.600519,1432.5299678000,1432.5299678000,1395.6457310000,1397.5667850000,4191126,6140078740.7700,0.333600,-2.447200,2
2025-07-28,sh.600519,1395.6457310000,1397.5571797300,1379.6049301000,1381.8717738200,3858632,5560966385.7700,0.307200,-1.123000,2
2025-07-29,sh.600519,1382.7746692000,1391.6019123300,1378.3658502700,1382.1983530000,2630408,3785848101.9600,0.209400,0.023600,2
2025-07-30,sh.600519,1387.0009880000,1399.6415233200,1380.2772990000,1392.2262548800,3186771,4612883039.7700,0.253700,0.725500,2
2025-07-31,sh.600519,1386.0404610000,1387.8366464900,1362.0272860000,1365.5524200900,5179751,7386302757.8600,0.412300,-1.915900,2
2025-08-01,sh.600519,1365.7445254900,1369.6730809200,1358.1851780000,1361.0667590000,2963559,4200850789.6200,0.235900,-0.328500,2
2025-08-04,sh.600519,1359.1457050000,1363.7562346000,1358.1851780000,1362.9878130000,1868795,2647105740.4700,0.148800,0.141100,2
2025-08-05,sh.600519,1364.9088670000,1373.4959783800,1361.1724169700,1371.3828189800,2534227,3607931487.6200,0.201700,0.615900,2
2025-08-06,sh.600519,1372.5930830000,1372.5930830000,1363.2759711000,1367.6751847600,2369928,3372334939.9000,0.188700,-0.270400,2
2025-08-07,sh.600519,1367.6751847600,1371.3443979000,1364.0059716200,1366.2055784500,2800134,3988765794.5900,0.222900,-0.107500,2
2025-08-08,sh.600519,1366.8779473500,1370.1917655000,1362.0272860000,1364.8800511900,1865528,2651478117.9800,0.148500,-0.097000,2
2025-08-11,sh.600519,1367.3101845000,1394.6755987300,1366.8299210000,1387.9615150000,4715907,6794034089.8600,0.375400,1.691100,2
2025-08-12,sh.600519,1391.8036230000,1407.2392918900,1379.3167720000,1380.3157200800,4201923,6095342035.7400,0.334500,-0.550900,2
2025-08-13,sh.600519,1368.7509750000,1377.0883493600,1363.9483400000,1363.9963663500,6552754,9325460101.1100,0.521600,-1.182300,2
2025-08-14,sh.600519,1364.8512353800,1390.3724377700,1364.8512353800,1370.6624237300,4812930,6897535330.1700,0.383100,0.488700,2
2025-08-15,sh.600519,1369.7211072700,1372.2665038200,1364.1596559400,1365.9462361600,4758165,6772436996.7900,0.378800,-0.344100,2
2025-08-18,sh.600519,1370.6624237300,1379.9315092800,1366.9259737000,1372.1128195000,4737798,6773477871.3900,0.377200,0.451500,2
2025-08-19,sh.600519,1376.9154545000,1389.5559898200,1375.4746640000,1381.2378260000,4637186,6678541000.8000,0.369100,0.665000,2
2025-08-20,sh.600519,1381.2378260000,1395.4536256000,1373.5728205400,1392.7641500000,4580466,6623095725.0600,0.364600,0.834500,2
2025-08-21,sh.600519,1396.0779681500,1397.5571797300,1386.6648035500,1391.0832277500,3089057,4470441662.4100,0.245900,-0.120700,2
2025-08-22,sh.600519,1391.6883597600,1406.2115280000,1387.7405937900,1406.1635016500,4497058,6544867367.8500,0.358000,1.084100,2
2025-08-25,sh.600519,1411.9842952700,1436.9483920000,1408.1325820000,1431.5022039100,6532455,9676719497.5500,0.520000,1.802000,2
2025-08-26,sh.600519,1431.4925986400,1435.2482592100,1421.5895652700,1423.1264084700,3960213,5883917000.2700,0.315300,-0.585100,2
2025-08-27,sh.600519,1423.3857507600,1426.3153581100,1390.8430960000,1390.8430960000,5600609,8184169112.6800,0.445800,-2.268500,2
